center dash cam image,left dash cam image,right dash cam image,steering angle,throttle,brake,vehicle speed
IMG/center_2020_03_01_05_37_36_811.jpg,IMG/left_2020_03_01_05_37_36_811.jpg,IMG/right_2020_03_01_05_37_36_811.jpg,0.45,0,0,16.52668
IMG/center_2020_03_01_05_37_36_879.jpg,IMG/left_2020_03_01_05_37_36_879.jpg,IMG/right_2020_03_01_05_37_36_879.jpg,0.6000001,0,0,16.91487
IMG/center_2020_03_01_05_37_36_951.jpg,IMG/left_2020_03_01_05_37_36_951.jpg,IMG/right_2020_03_01_05_37_36_951.jpg,0.8000001,0,0,16.75123
IMG/center_2020_03_01_05_37_37_019.jpg,IMG/left_2020_03_01_05_37_37_019.jpg,IMG/right_2020_03_01_05_37_37_019.jpg,0.9500002,0,0,17.01691
IMG/center_2020_03_01_05_37_37_091.jpg,IMG/left_2020_03_01_05_37_37_091.jpg,IMG/right_2020_03_01_05_37_37_091.jpg,1,0,0,17.09216
IMG/center_2020_03_01_05_37_37_158.jpg,IMG/left_2020_03_01_05_37_37_158.jpg,IMG/right_2020_03_01_05_37_37_158.jpg,1,0,0,17.27516
IMG/center_2020_03_01_05_37_37_226.jpg,IMG/left_2020_03_01_05_37_37_226.jpg,IMG/right_2020_03_01_05_37_37_226.jpg,1,0,0,17.56886
IMG/center_2020_03_01_05_37_37_298.jpg,IMG/left_2020_03_01_05_37_37_298.jpg,IMG/right_2020_03_01_05_37_37_298.jpg,1,0,0,17.85327
IMG/center_2020_03_01_05_37_37_369.jpg,IMG/left_2020_03_01_05_37_37_369.jpg,IMG/right_2020_03_01_05_37_37_369.jpg,0,0,0,18.0233
IMG/center_2020_03_01_05_37_37_440.jpg,IMG/left_2020_03_01_05_37_37_440.jpg,IMG/right_2020_03_01_05_37_37_440.jpg,0,0,0,17.77246
IMG/center_2020_03_01_05_37_37_510.jpg,IMG/left_2020_03_01_05_37_37_510.jpg,IMG/right_2020_03_01_05_37_37_510.jpg,-0.15,0,0,18.02026
IMG/center_2020_03_01_05_37_37_577.jpg,IMG/left_2020_03_01_05_37_37_577.jpg,IMG/right_2020_03_01_05_37_37_577.jpg,-0.3,0,0,18.41511
IMG/center_2020_03_01_05_37_37_644.jpg,IMG/left_2020_03_01_05_37_37_644.jpg,IMG/right_2020_03_01_05_37_37_644.jpg,-0.45,0,0,18.13408
IMG/center_2020_03_01_05_37_37_714.jpg,IMG/left_2020_03_01_05_37_37_714.jpg,IMG/right_2020_03_01_05_37_37_714.jpg,-0.6500001,0,0,18.19271
IMG/center_2020_03_01_05_37_37_781.jpg,IMG/left_2020_03_01_05_37_37_781.jpg,IMG/right_2020_03_01_05_37_37_781.jpg,-0.8000001,0,0,18.61721
IMG/center_2020_03_01_05_37_37_852.jpg,IMG/left_2020_03_01_05_37_37_852.jpg,IMG/right_2020_03_01_05_37_37_852.jpg,0,0,0,18.48861
IMG/center_2020_03_01_05_37_37_923.jpg,IMG/left_2020_03_01_05_37_37_923.jpg,IMG/right_2020_03_01_05_37_37_923.jpg,0,0,0,18.42732
IMG/center_2020_03_01_05_37_37_997.jpg,IMG/left_2020_03_01_05_37_37_997.jpg,IMG/right_2020_03_01_05_37_37_997.jpg,-0.2,0,0,18.6154
IMG/center_2020_03_01_05_37_38_068.jpg,IMG/left_2020_03_01_05_37_38_068.jpg,IMG/right_2020_03_01_05_37_38_068.jpg,-0.4,0,0,18.90281
IMG/center_2020_03_01_05_37_38_134.jpg,IMG/left_2020_03_01_05_37_38_134.jpg,IMG/right_2020_03_01_05_37_38_134.jpg,-0.5500001,0,0,19.26608
IMG/center_2020_03_01_05_37_38_206.jpg,IMG/left_2020_03_01_05_37_38_206.jpg,IMG/right_2020_03_01_05_37_38_206.jpg,0,0,0,18.98619
IMG/center_2020_03_01_05_37_38_275.jpg,IMG/left_2020_03_01_05_37_38_275.jpg,IMG/right_2020_03_01_05_37_38_275.jpg,-0.05,0,0,19.14915
IMG/center_2020_03_01_05_37_38_344.jpg,IMG/left_2020_03_01_05_37_38_344.jpg,IMG/right_2020_03_01_05_37_38_344.jpg,-0.2,0,0,19.31591
IMG/center_2020_03_01_05_37_38_414.jpg,IMG/left_2020_03_01_05_37_38_414.jpg,IMG/right_2020_03_01_05_37_38_414.jpg,-0.4,0,0,19.45353
IMG/center_2020_03_01_05_37_38_481.jpg,IMG/left_2020_03_01_05_37_38_481.jpg,IMG/right_2020_03_01_05_37_38_481.jpg,-0.5500001,0.1823101,0,19.61507
IMG/center_2020_03_01_05_37_38_554.jpg,IMG/left_2020_03_01_05_37_38_554.jpg,IMG/right_2020_03_01_05_37_38_554.jpg,-0.7500002,0.2845112,0,19.51174
IMG/center_2020_03_01_05_37_38_629.jpg,IMG/left_2020_03_01_05_37_38_629.jpg,IMG/right_2020_03_01_05_37_38_629.jpg,-0.9500002,0.06015623,0,19.13793
IMG/center_2020_03_01_05_37_38_696.jpg,IMG/left_2020_03_01_05_37_38_696.jpg,IMG/right_2020_03_01_05_37_38_696.jpg,-1,0,0,19.43163
IMG/center_2020_03_01_05_37_38_770.jpg,IMG/left_2020_03_01_05_37_38_770.jpg,IMG/right_2020_03_01_05_37_38_770.jpg,-1,0,0,19.37298
IMG/center_2020_03_01_05_37_38_843.jpg,IMG/left_2020_03_01_05_37_38_843.jpg,IMG/right_2020_03_01_05_37_38_843.jpg,0,0,0,19.12565
IMG/center_2020_03_01_05_37_38_915.jpg,IMG/left_2020_03_01_05_37_38_915.jpg,IMG/right_2020_03_01_05_37_38_915.jpg,0,0,0,19.07447
IMG/center_2020_03_01_05_37_38_983.jpg,IMG/left_2020_03_01_05_37_38_983.jpg,IMG/right_2020_03_01_05_37_38_983.jpg,0,0,0,19.17097
IMG/center_2020_03_01_05_37_39_055.jpg,IMG/left_2020_03_01_05_37_39_055.jpg,IMG/right_2020_03_01_05_37_39_055.jpg,0,0,0,19.06101
IMG/center_2020_03_01_05_37_39_125.jpg,IMG/left_2020_03_01_05_37_39_125.jpg,IMG/right_2020_03_01_05_37_39_125.jpg,0,0,0,18.71206
IMG/center_2020_03_01_05_37_39_198.jpg,IMG/left_2020_03_01_05_37_39_198.jpg,IMG/right_2020_03_01_05_37_39_198.jpg,-0.05,0,0,18.66385
IMG/center_2020_03_01_05_37_39_268.jpg,IMG/left_2020_03_01_05_37_39_268.jpg,IMG/right_2020_03_01_05_37_39_268.jpg,-0.25,0,0,18.61903
IMG/center_2020_03_01_05_37_39_344.jpg,IMG/left_2020_03_01_05_37_39_344.jpg,IMG/right_2020_03_01_05_37_39_344.jpg,-0.4,0,0,18.83827
IMG/center_2020_03_01_05_37_39_430.jpg,IMG/left_2020_03_01_05_37_39_430.jpg,IMG/right_2020_03_01_05_37_39_430.jpg,-0.6500001,0,0,18.76982
IMG/center_2020_03_01_05_37_39_507.jpg,IMG/left_2020_03_01_05_37_39_507.jpg,IMG/right_2020_03_01_05_37_39_507.jpg,-0.8000001,0,0,18.68162
IMG/center_2020_03_01_05_37_39_588.jpg,IMG/left_2020_03_01_05_37_39_588.jpg,IMG/right_2020_03_01_05_37_39_588.jpg,-1,0,0,17.98412
IMG/center_2020_03_01_05_37_39_664.jpg,IMG/left_2020_03_01_05_37_39_664.jpg,IMG/right_2020_03_01_05_37_39_664.jpg,-1,0,0,18.05505
IMG/center_2020_03_01_05_37_39_737.jpg,IMG/left_2020_03_01_05_37_39_737.jpg,IMG/right_2020_03_01_05_37_39_737.jpg,-1,0,0,18.0536
IMG/center_2020_03_01_05_37_39_807.jpg,IMG/left_2020_03_01_05_37_39_807.jpg,IMG/right_2020_03_01_05_37_39_807.jpg,-1,0,0,17.92023
IMG/center_2020_03_01_05_37_39_877.jpg,IMG/left_2020_03_01_05_37_39_877.jpg,IMG/right_2020_03_01_05_37_39_877.jpg,-1,0,0,18.13506
IMG/center_2020_03_01_05_37_39_944.jpg,IMG/left_2020_03_01_05_37_39_944.jpg,IMG/right_2020_03_01_05_37_39_944.jpg,-1,0,0,18.27452
IMG/center_2020_03_01_05_37_40_013.jpg,IMG/left_2020_03_01_05_37_40_013.jpg,IMG/right_2020_03_01_05_37_40_013.jpg,0,0,0,18.32419
IMG/center_2020_03_01_05_37_40_082.jpg,IMG/left_2020_03_01_05_37_40_082.jpg,IMG/right_2020_03_01_05_37_40_082.jpg,0,0,0,18.26308
IMG/center_2020_03_01_05_37_40_150.jpg,IMG/left_2020_03_01_05_37_40_150.jpg,IMG/right_2020_03_01_05_37_40_150.jpg,0,0,0,18.5539
IMG/center_2020_03_01_05_37_40_223.jpg,IMG/left_2020_03_01_05_37_40_223.jpg,IMG/right_2020_03_01_05_37_40_223.jpg,0,0.05358589,0,18.49843
IMG/center_2020_03_01_05_37_40_295.jpg,IMG/left_2020_03_01_05_37_40_295.jpg,IMG/right_2020_03_01_05_37_40_295.jpg,0,0.314715,0,19.03653
IMG/center_2020_03_01_05_37_40_366.jpg,IMG/left_2020_03_01_05_37_40_366.jpg,IMG/right_2020_03_01_05_37_40_366.jpg,0,0.4749631,0,19.67359
IMG/center_2020_03_01_05_37_40_439.jpg,IMG/left_2020_03_01_05_37_40_439.jpg,IMG/right_2020_03_01_05_37_40_439.jpg,0,0.221622,0,20.0687
IMG/center_2020_03_01_05_37_40_510.jpg,IMG/left_2020_03_01_05_37_40_510.jpg,IMG/right_2020_03_01_05_37_40_510.jpg,0,0,0,20.32474
IMG/center_2020_03_01_05_37_40_584.jpg,IMG/left_2020_03_01_05_37_40_584.jpg,IMG/right_2020_03_01_05_37_40_584.jpg,0,0,0,20.76287
IMG/center_2020_03_01_05_37_40_655.jpg,IMG/left_2020_03_01_05_37_40_655.jpg,IMG/right_2020_03_01_05_37_40_655.jpg,0,0,0,21.00918
IMG/center_2020_03_01_05_37_40_722.jpg,IMG/left_2020_03_01_05_37_40_722.jpg,IMG/right_2020_03_01_05_37_40_722.jpg,0,0,0,21.06452
IMG/center_2020_03_01_05_37_40_803.jpg,IMG/left_2020_03_01_05_37_40_803.jpg,IMG/right_2020_03_01_05_37_40_803.jpg,0,0,0,21.43021
IMG/center_2020_03_01_05_37_40_871.jpg,IMG/left_2020_03_01_05_37_40_871.jpg,IMG/right_2020_03_01_05_37_40_871.jpg,0,0,0,21.64678
IMG/center_2020_03_01_05_37_40_940.jpg,IMG/left_2020_03_01_05_37_40_940.jpg,IMG/right_2020_03_01_05_37_40_940.jpg,0.05,0,0,22.04141
IMG/center_2020_03_01_05_37_41_009.jpg,IMG/left_2020_03_01_05_37_41_009.jpg,IMG/right_2020_03_01_05_37_41_009.jpg,0.25,0,0,22.2711
IMG/center_2020_03_01_05_37_41_081.jpg,IMG/left_2020_03_01_05_37_41_081.jpg,IMG/right_2020_03_01_05_37_41_081.jpg,0.4,0,0,22.48981
IMG/center_2020_03_01_05_37_41_149.jpg,IMG/left_2020_03_01_05_37_41_149.jpg,IMG/right_2020_03_01_05_37_41_149.jpg,0.6000001,0,0,22.53821
IMG/center_2020_03_01_05_37_41_216.jpg,IMG/left_2020_03_01_05_37_41_216.jpg,IMG/right_2020_03_01_05_37_41_216.jpg,0.7500002,0,0,22.21818
IMG/center_2020_03_01_05_37_41_284.jpg,IMG/left_2020_03_01_05_37_41_284.jpg,IMG/right_2020_03_01_05_37_41_284.jpg,0,0,0,22.42355
IMG/center_2020_03_01_05_37_41_356.jpg,IMG/left_2020_03_01_05_37_41_356.jpg,IMG/right_2020_03_01_05_37_41_356.jpg,0.05,0,0,22.46919
IMG/center_2020_03_01_05_37_41_430.jpg,IMG/left_2020_03_01_05_37_41_430.jpg,IMG/right_2020_03_01_05_37_41_430.jpg,0.25,0,0,22.50213
IMG/center_2020_03_01_05_37_41_496.jpg,IMG/left_2020_03_01_05_37_41_496.jpg,IMG/right_2020_03_01_05_37_41_496.jpg,0.4,0,0,22.22143
IMG/center_2020_03_01_05_37_41_564.jpg,IMG/left_2020_03_01_05_37_41_564.jpg,IMG/right_2020_03_01_05_37_41_564.jpg,0.5500001,0,0,21.77261
IMG/center_2020_03_01_05_37_41_637.jpg,IMG/left_2020_03_01_05_37_41_637.jpg,IMG/right_2020_03_01_05_37_41_637.jpg,0.7500002,0,0,21.20288
IMG/center_2020_03_01_05_37_41_706.jpg,IMG/left_2020_03_01_05_37_41_706.jpg,IMG/right_2020_03_01_05_37_41_706.jpg,0.9000002,0,0,21.22047
IMG/center_2020_03_01_05_37_41_779.jpg,IMG/left_2020_03_01_05_37_41_779.jpg,IMG/right_2020_03_01_05_37_41_779.jpg,1,0,0,20.7725
IMG/center_2020_03_01_05_37_41_852.jpg,IMG/left_2020_03_01_05_37_41_852.jpg,IMG/right_2020_03_01_05_37_41_852.jpg,0,0,0,20.50251
IMG/center_2020_03_01_05_37_41_923.jpg,IMG/left_2020_03_01_05_37_41_923.jpg,IMG/right_2020_03_01_05_37_41_923.jpg,0,0,0,20.24809
IMG/center_2020_03_01_05_37_41_992.jpg,IMG/left_2020_03_01_05_37_41_992.jpg,IMG/right_2020_03_01_05_37_41_992.jpg,0,0,0,20.15166
IMG/center_2020_03_01_05_37_42_058.jpg,IMG/left_2020_03_01_05_37_42_058.jpg,IMG/right_2020_03_01_05_37_42_058.jpg,-0.05,0,0,19.98465
IMG/center_2020_03_01_05_37_42_131.jpg,IMG/left_2020_03_01_05_37_42_131.jpg,IMG/right_2020_03_01_05_37_42_131.jpg,-0.25,0,0,19.76343
IMG/center_2020_03_01_05_37_42_200.jpg,IMG/left_2020_03_01_05_37_42_200.jpg,IMG/right_2020_03_01_05_37_42_200.jpg,-0.4,0,0,19.66731
IMG/center_2020_03_01_05_37_42_272.jpg,IMG/left_2020_03_01_05_37_42_272.jpg,IMG/right_2020_03_01_05_37_42_272.jpg,0,0,0,19.35744
IMG/center_2020_03_01_05_37_42_343.jpg,IMG/left_2020_03_01_05_37_42_343.jpg,IMG/right_2020_03_01_05_37_42_343.jpg,0,0,0,19.20977
IMG/center_2020_03_01_05_37_42_413.jpg,IMG/left_2020_03_01_05_37_42_413.jpg,IMG/right_2020_03_01_05_37_42_413.jpg,0,0,0,19.04744
IMG/center_2020_03_01_05_37_42_482.jpg,IMG/left_2020_03_01_05_37_42_482.jpg,IMG/right_2020_03_01_05_37_42_482.jpg,0,0,0,18.91565
IMG/center_2020_03_01_05_37_42_550.jpg,IMG/left_2020_03_01_05_37_42_550.jpg,IMG/right_2020_03_01_05_37_42_550.jpg,-0.15,0,0,18.75673
IMG/center_2020_03_01_05_37_42_620.jpg,IMG/left_2020_03_01_05_37_42_620.jpg,IMG/right_2020_03_01_05_37_42_620.jpg,-0.3,0,0,18.62751
IMG/center_2020_03_01_05_37_42_689.jpg,IMG/left_2020_03_01_05_37_42_689.jpg,IMG/right_2020_03_01_05_37_42_689.jpg,-0.5000001,0,0,18.40195
IMG/center_2020_03_01_05_37_42_756.jpg,IMG/left_2020_03_01_05_37_42_756.jpg,IMG/right_2020_03_01_05_37_42_756.jpg,-0.6500001,0,0,18.13881
IMG/center_2020_03_01_05_37_42_824.jpg,IMG/left_2020_03_01_05_37_42_824.jpg,IMG/right_2020_03_01_05_37_42_824.jpg,0,0,0,18.03945
IMG/center_2020_03_01_05_37_42_897.jpg,IMG/left_2020_03_01_05_37_42_897.jpg,IMG/right_2020_03_01_05_37_42_897.jpg,0,0,0,17.84905
IMG/center_2020_03_01_05_37_42_969.jpg,IMG/left_2020_03_01_05_37_42_969.jpg,IMG/right_2020_03_01_05_37_42_969.jpg,0,0,0,17.68703
IMG/center_2020_03_01_05_37_43_039.jpg,IMG/left_2020_03_01_05_37_43_039.jpg,IMG/right_2020_03_01_05_37_43_039.jpg,-0.15,0,0,17.48922
IMG/center_2020_03_01_05_37_43_116.jpg,IMG/left_2020_03_01_05_37_43_116.jpg,IMG/right_2020_03_01_05_37_43_116.jpg,-0.35,0,0,17.31866
IMG/center_2020_03_01_05_37_43_189.jpg,IMG/left_2020_03_01_05_37_43_189.jpg,IMG/right_2020_03_01_05_37_43_189.jpg,-0.5500001,0,0,17.10063
IMG/center_2020_03_01_05_37_43_260.jpg,IMG/left_2020_03_01_05_37_43_260.jpg,IMG/right_2020_03_01_05_37_43_260.jpg,-0.7,0,0,16.93201
IMG/center_2020_03_01_05_37_43_331.jpg,IMG/left_2020_03_01_05_37_43_331.jpg,IMG/right_2020_03_01_05_37_43_331.jpg,-0.9000002,0,0,16.6309
IMG/center_2020_03_01_05_37_43_403.jpg,IMG/left_2020_03_01_05_37_43_403.jpg,IMG/right_2020_03_01_05_37_43_403.jpg,0,0,0,16.37313
IMG/center_2020_03_01_05_37_43_476.jpg,IMG/left_2020_03_01_05_37_43_476.jpg,IMG/right_2020_03_01_05_37_43_476.jpg,-0.05,0,0,16.1702
IMG/center_2020_03_01_05_37_43_544.jpg,IMG/left_2020_03_01_05_37_43_544.jpg,IMG/right_2020_03_01_05_37_43_544.jpg,-0.2,0,0,16.08952
IMG/center_2020_03_01_05_37_43_614.jpg,IMG/left_2020_03_01_05_37_43_614.jpg,IMG/right_2020_03_01_05_37_43_614.jpg,-0.4,0,0,15.92428
IMG/center_2020_03_01_05_37_43_685.jpg,IMG/left_2020_03_01_05_37_43_685.jpg,IMG/right_2020_03_01_05_37_43_685.jpg,-0.5500001,0,0,15.76685
IMG/center_2020_03_01_05_37_43_756.jpg,IMG/left_2020_03_01_05_37_43_756.jpg,IMG/right_2020_03_01_05_37_43_756.jpg,0,0,0,15.58585
IMG/center_2020_03_01_05_37_43_828.jpg,IMG/left_2020_03_01_05_37_43_828.jpg,IMG/right_2020_03_01_05_37_43_828.jpg,-0.15,0,0,15.4378
IMG/center_2020_03_01_05_37_43_898.jpg,IMG/left_2020_03_01_05_37_43_898.jpg,IMG/right_2020_03_01_05_37_43_898.jpg,0,0,0,15.33677
IMG/center_2020_03_01_05_37_43_966.jpg,IMG/left_2020_03_01_05_37_43_966.jpg,IMG/right_2020_03_01_05_37_43_966.jpg,0,0,0,15.23628
IMG/center_2020_03_01_05_37_44_041.jpg,IMG/left_2020_03_01_05_37_44_041.jpg,IMG/right_2020_03_01_05_37_44_041.jpg,0,0,0,15.11426
IMG/center_2020_03_01_05_37_44_110.jpg,IMG/left_2020_03_01_05_37_44_110.jpg,IMG/right_2020_03_01_05_37_44_110.jpg,-0.2,0,0,14.99449
IMG/center_2020_03_01_05_37_44_178.jpg,IMG/left_2020_03_01_05_37_44_178.jpg,IMG/right_2020_03_01_05_37_44_178.jpg,-0.35,0.1880221,0,14.89828
IMG/center_2020_03_01_05_37_44_251.jpg,IMG/left_2020_03_01_05_37_44_251.jpg,IMG/right_2020_03_01_05_37_44_251.jpg,-0.5500001,0.4247822,0,15.00167
IMG/center_2020_03_01_05_37_44_319.jpg,IMG/left_2020_03_01_05_37_44_319.jpg,IMG/right_2020_03_01_05_37_44_319.jpg,-0.7,0.2412271,0,15.0949
IMG/center_2020_03_01_05_37_44_390.jpg,IMG/left_2020_03_01_05_37_44_390.jpg,IMG/right_2020_03_01_05_37_44_390.jpg,0,0.009093404,0,14.97483
IMG/center_2020_03_01_05_37_44_463.jpg,IMG/left_2020_03_01_05_37_44_463.jpg,IMG/right_2020_03_01_05_37_44_463.jpg,0,0,0,14.82489
IMG/center_2020_03_01_05_37_44_535.jpg,IMG/left_2020_03_01_05_37_44_535.jpg,IMG/right_2020_03_01_05_37_44_535.jpg,0,0,0,14.67423
IMG/center_2020_03_01_05_37_44_614.jpg,IMG/left_2020_03_01_05_37_44_614.jpg,IMG/right_2020_03_01_05_37_44_614.jpg,0,0,0,14.56666
IMG/center_2020_03_01_05_37_44_684.jpg,IMG/left_2020_03_01_05_37_44_684.jpg,IMG/right_2020_03_01_05_37_44_684.jpg,0.1,0.1240472,0,14.47617
IMG/center_2020_03_01_05_37_44_755.jpg,IMG/left_2020_03_01_05_37_44_755.jpg,IMG/right_2020_03_01_05_37_44_755.jpg,0.3,0.353229,0,14.51036
IMG/center_2020_03_01_05_37_44_830.jpg,IMG/left_2020_03_01_05_37_44_830.jpg,IMG/right_2020_03_01_05_37_44_830.jpg,0,0.2539651,0,14.73541
IMG/center_2020_03_01_05_37_44_903.jpg,IMG/left_2020_03_01_05_37_44_903.jpg,IMG/right_2020_03_01_05_37_44_903.jpg,0,0.0598619,0,14.81983
IMG/center_2020_03_01_05_37_44_977.jpg,IMG/left_2020_03_01_05_37_44_977.jpg,IMG/right_2020_03_01_05_37_44_977.jpg,0.1,0.05072987,0,14.70883
IMG/center_2020_03_01_05_37_45_051.jpg,IMG/left_2020_03_01_05_37_45_051.jpg,IMG/right_2020_03_01_05_37_45_051.jpg,0.3,0.2944229,0,14.69787
IMG/center_2020_03_01_05_37_45_135.jpg,IMG/left_2020_03_01_05_37_45_135.jpg,IMG/right_2020_03_01_05_37_45_135.jpg,0.5000001,0.5462161,0,14.95667
IMG/center_2020_03_01_05_37_45_203.jpg,IMG/left_2020_03_01_05_37_45_203.jpg,IMG/right_2020_03_01_05_37_45_203.jpg,0.6500001,0.7080331,0,15.34299
IMG/center_2020_03_01_05_37_45_272.jpg,IMG/left_2020_03_01_05_37_45_272.jpg,IMG/right_2020_03_01_05_37_45_272.jpg,0.8500001,0.7710478,0,15.83805
IMG/center_2020_03_01_05_37_45_344.jpg,IMG/left_2020_03_01_05_37_45_344.jpg,IMG/right_2020_03_01_05_37_45_344.jpg,0,0.5962708,0,15.97878
IMG/center_2020_03_01_05_37_45_413.jpg,IMG/left_2020_03_01_05_37_45_413.jpg,IMG/right_2020_03_01_05_37_45_413.jpg,0,0.3664527,0,16.13748
IMG/center_2020_03_01_05_37_45_483.jpg,IMG/left_2020_03_01_05_37_45_483.jpg,IMG/right_2020_03_01_05_37_45_483.jpg,0.1,0.174369,0,16.54869
IMG/center_2020_03_01_05_37_45_552.jpg,IMG/left_2020_03_01_05_37_45_552.jpg,IMG/right_2020_03_01_05_37_45_552.jpg,0.3,0,0,16.51735
IMG/center_2020_03_01_05_37_45_619.jpg,IMG/left_2020_03_01_05_37_45_619.jpg,IMG/right_2020_03_01_05_37_45_619.jpg,0.45,0,0,15.8711
IMG/center_2020_03_01_05_37_45_687.jpg,IMG/left_2020_03_01_05_37_45_687.jpg,IMG/right_2020_03_01_05_37_45_687.jpg,0.6500001,0,0,15.64631
IMG/center_2020_03_01_05_37_45_756.jpg,IMG/left_2020_03_01_05_37_45_756.jpg,IMG/right_2020_03_01_05_37_45_756.jpg,0.8000001,0,0,15.92956
IMG/center_2020_03_01_05_37_45_827.jpg,IMG/left_2020_03_01_05_37_45_827.jpg,IMG/right_2020_03_01_05_37_45_827.jpg,0.9500002,0,0,14.96182
IMG/center_2020_03_01_05_37_45_895.jpg,IMG/left_2020_03_01_05_37_45_895.jpg,IMG/right_2020_03_01_05_37_45_895.jpg,1,0,0,14.67008
IMG/center_2020_03_01_05_37_45_962.jpg,IMG/left_2020_03_01_05_37_45_962.jpg,IMG/right_2020_03_01_05_37_45_962.jpg,1,0.1845149,0,14.77435
IMG/center_2020_03_01_05_37_46_034.jpg,IMG/left_2020_03_01_05_37_46_034.jpg,IMG/right_2020_03_01_05_37_46_034.jpg,1,0.4376818,0,14.77994
IMG/center_2020_03_01_05_37_46_115.jpg,IMG/left_2020_03_01_05_37_46_115.jpg,IMG/right_2020_03_01_05_37_46_115.jpg,1,0.6800129,0,15.03299
IMG/center_2020_03_01_05_37_46_183.jpg,IMG/left_2020_03_01_05_37_46_183.jpg,IMG/right_2020_03_01_05_37_46_183.jpg,0,0.5113052,0,14.7682
IMG/center_2020_03_01_05_37_46_254.jpg,IMG/left_2020_03_01_05_37_46_254.jpg,IMG/right_2020_03_01_05_37_46_254.jpg,0,0.3252779,0,14.31215
IMG/center_2020_03_01_05_37_46_327.jpg,IMG/left_2020_03_01_05_37_46_327.jpg,IMG/right_2020_03_01_05_37_46_327.jpg,0,0.5073931,0,14.49074
IMG/center_2020_03_01_05_37_46_394.jpg,IMG/left_2020_03_01_05_37_46_394.jpg,IMG/right_2020_03_01_05_37_46_394.jpg,0.05,0.7462531,0,14.01716
IMG/center_2020_03_01_05_37_46_464.jpg,IMG/left_2020_03_01_05_37_46_464.jpg,IMG/right_2020_03_01_05_37_46_464.jpg,0.2,0.9385232,0,14.2353
IMG/center_2020_03_01_05_37_46_543.jpg,IMG/left_2020_03_01_05_37_46_543.jpg,IMG/right_2020_03_01_05_37_46_543.jpg,0.4,1,0,13.95591
IMG/center_2020_03_01_05_37_46_615.jpg,IMG/left_2020_03_01_05_37_46_615.jpg,IMG/right_2020_03_01_05_37_46_615.jpg,0.6000001,0.7459362,0,13.59788
IMG/center_2020_03_01_05_37_46_690.jpg,IMG/left_2020_03_01_05_37_46_690.jpg,IMG/right_2020_03_01_05_37_46_690.jpg,0.8000001,0.5215179,0,13.48853
IMG/center_2020_03_01_05_37_46_761.jpg,IMG/left_2020_03_01_05_37_46_761.jpg,IMG/right_2020_03_01_05_37_46_761.jpg,0.9500002,0.3325509,0,13.19987
IMG/center_2020_03_01_05_37_46_833.jpg,IMG/left_2020_03_01_05_37_46_833.jpg,IMG/right_2020_03_01_05_37_46_833.jpg,1,0.0921849,0,12.74936
IMG/center_2020_03_01_05_37_46_905.jpg,IMG/left_2020_03_01_05_37_46_905.jpg,IMG/right_2020_03_01_05_37_46_905.jpg,1,0,0,12.34171
IMG/center_2020_03_01_05_37_46_976.jpg,IMG/left_2020_03_01_05_37_46_976.jpg,IMG/right_2020_03_01_05_37_46_976.jpg,1,0.2163541,0,12.02103
IMG/center_2020_03_01_05_37_47_045.jpg,IMG/left_2020_03_01_05_37_47_045.jpg,IMG/right_2020_03_01_05_37_47_045.jpg,1,0.396369,0,12.2267
IMG/center_2020_03_01_05_37_47_112.jpg,IMG/left_2020_03_01_05_37_47_112.jpg,IMG/right_2020_03_01_05_37_47_112.jpg,1,0.6453241,0,12.09713
IMG/center_2020_03_01_05_37_47_181.jpg,IMG/left_2020_03_01_05_37_47_181.jpg,IMG/right_2020_03_01_05_37_47_181.jpg,1,0.8157209,0,12.14143
IMG/center_2020_03_01_05_37_47_248.jpg,IMG/left_2020_03_01_05_37_47_248.jpg,IMG/right_2020_03_01_05_37_47_248.jpg,0,1,0,12.35886
IMG/center_2020_03_01_05_37_47_316.jpg,IMG/left_2020_03_01_05_37_47_316.jpg,IMG/right_2020_03_01_05_37_47_316.jpg,0,1,0,12.67096
IMG/center_2020_03_01_05_37_47_385.jpg,IMG/left_2020_03_01_05_37_47_385.jpg,IMG/right_2020_03_01_05_37_47_385.jpg,0,1,0,12.84727
IMG/center_2020_03_01_05_37_47_454.jpg,IMG/left_2020_03_01_05_37_47_454.jpg,IMG/right_2020_03_01_05_37_47_454.jpg,0,1,0,13.33213
IMG/center_2020_03_01_05_37_47_522.jpg,IMG/left_2020_03_01_05_37_47_522.jpg,IMG/right_2020_03_01_05_37_47_522.jpg,0,1,0,13.70279
IMG/center_2020_03_01_05_37_47_591.jpg,IMG/left_2020_03_01_05_37_47_591.jpg,IMG/right_2020_03_01_05_37_47_591.jpg,0,1,0,14.15032
IMG/center_2020_03_01_05_37_47_662.jpg,IMG/left_2020_03_01_05_37_47_662.jpg,IMG/right_2020_03_01_05_37_47_662.jpg,0.15,1,0,14.21651
IMG/center_2020_03_01_05_37_47_731.jpg,IMG/left_2020_03_01_05_37_47_731.jpg,IMG/right_2020_03_01_05_37_47_731.jpg,0.35,1,0,14.74409
IMG/center_2020_03_01_05_37_47_800.jpg,IMG/left_2020_03_01_05_37_47_800.jpg,IMG/right_2020_03_01_05_37_47_800.jpg,0,1,0,14.99834
IMG/center_2020_03_01_05_37_47_868.jpg,IMG/left_2020_03_01_05_37_47_868.jpg,IMG/right_2020_03_01_05_37_47_868.jpg,0,1,0,15.36296
